order_item_id,order_id,product_id,quantity,unit_price,subtotal
2410,180,413,1,187.45,187.45
2411,184,333,1,19.29,19.29
2412,1263,478,4,81.59,326.36
2413,213,255,5,440.65,2203.25
2414,1899,279,1,237.35,237.35
2415,1298,228,5,351.24,1756.2
2416,1191,413,1,187.45,187.45
2417,1368,149,4,257.16,1028.64
2418,434,115,4,492.01,1968.04
2419,1130,196,1,139.5,139.5
2420,401,439,4,295.26,1181.04
2421,1947,64,3,159.3,477.9
2422,1982,407,4,62.01,248.04
2423,846,465,4,414.57,1658.28
2424,16,482,3,217.41,652.23
2425,1602,115,5,492.01,2460.05
2426,581,138,3,85.44,256.32
2427,630,430,4,475.52,1902.08
2428,1379,124,1,318.97,318.97
2429,1844,466,4,366.16,1464.64
2430,67,8,1,114.12,114.12
2431,315,405,3,86.45,259.35
2432,1722,419,5,352.03,1760.15
2433,1680,380,5,456.85,2284.25
2434,651,172,2,239.23,478.46
2435,1965,293,4,382.55,1530.2
2436,496,285,4,155.4,621.6
2437,395,316,4,261.89,1047.56
2438,1697,27,5,138.62,693.1
2439,879,66,4,127.71,510.84
2440,1492,89,4,433.0,1732.0
2441,1852,163,5,335.11,1675.55
2442,325,224,2,20.36,40.72
2443,204,364,2,237.4,474.8
2444,1033,61,5,436.85,2184.25
2445,1607,201,3,35.82,107.46
2446,1715,284,2,78.85,157.7
2447,1943,166,2,375.33,750.66
2448,191,48,1,252.79,252.79
2449,896,6,5,303.0,1515.0
2450,314,15,5,26.51,132.55
2451,1450,279,1,237.35,237.35
2452,1172,196,1,139.5,139.5
2453,1521,376,2,218.19,436.38
2454,930,325,3,62.38,187.14
2455,383,123,2,246.82,493.64
2456,609,100,5,38.64,193.2
2457,1722,126,4,490.0,1960.0
2458,1578,134,1,182.12,182.12
2459,564,43,2,471.5,943.0
2460,1285,12,5,382.93,1914.65
2461,1776,53,1,5.28,5.28
2462,941,475,5,458.34,2291.7
2463,252,55,2,492.73,985.46
2464,579,135,2,55.88,111.76
2465,191,40,4,341.84,1367.36
2466,1730,186,2,424.93,849.86
2467,801,52,4,476.98,1907.92
2468,1630,12,4,382.93,1531.72
2469,151,250,1,235.03,235.03
2470,431,352,4,164.28,657.12
2471,769,456,3,44.99,134.97
2472,1298,466,4,366.16,1464.64
2473,1656,83,2,128.65,257.3
2474,612,6,2,303.0,606.0
2475,1351,291,5,286.47,1432.35
2476,1751,17,1,278.26,278.26
2477,1999,176,3,158.66,475.98
2478,992,315,5,24.91,124.55
2479,1120,3,2,369.55,739.1
2480,1069,380,3,456.85,1370.55
2481,1898,63,2,366.32,732.64
2482,1242,16,5,66.79,333.95
2483,48,266,5,156.78,783.9
2484,1559,79,2,204.3,408.6
2485,1776,187,1,401.7,401.7
2486,1841,112,1,39.05,39.05
2487,671,71,2,168.56,337.12
2488,171,373,2,87.35,174.7
2489,549,141,4,336.6,1346.4
2490,409,489,1,203.39,203.39
2491,714,363,5,329.12,1645.6
2492,1336,151,4,485.35,1941.4
2493,1527,415,4,339.04,1356.16
2494,894,263,4,278.97,1115.88
2495,1889,99,3,426.41,1279.23
2496,355,102,3,291.56,874.68
2497,1970,202,1,452.9,452.9
2498,1196,407,5,62.01,310.05
2499,639,85,2,30.04,60.08
2500,1954,370,4,121.21,484.84
2501,888,453,4,499.3,1997.2
2502,868,306,3,397.35,1192.05
2503,1671,164,5,350.12,1750.6
2504,221,311,4,301.03,1204.12
2505,880,103,5,45.58,227.9
2506,723,192,1,133.3,133.3
2507,921,86,1,12.31,12.31
2508,1963,262,3,333.66,1000.98
2509,1202,210,3,341.18,1023.54
2510,1237,424,5,474.94,2374.7
2511,722,204,1,241.1,241.1
2512,235,93,3,360.61,1081.83
2513,880,405,2,86.45,172.9
2514,733,126,1,490.0,490.0
2515,441,337,3,473.8,1421.4
2516,762,75,3,206.49,619.47
2517,251,5,3,51.38,154.14
2518,1410,6,3,303.0,909.0
2519,438,239,5,255.45,1277.25
2520,1629,165,2,99.96,199.92
2521,1151,34,4,136.12,544.48
2522,581,309,2,204.24,408.48
2523,1080,112,1,39.05,39.05
2524,1149,143,5,436.72,2183.6
2525,1938,453,1,499.3,499.3
2526,1176,458,4,318.37,1273.48
2527,1398,388,4,499.69,1998.76
2528,651,417,3,458.05,1374.15
2529,406,101,1,64.34,64.34
2530,1644,253,4,110.0,440.0
2531,96,141,4,336.6,1346.4
2532,245,64,4,159.3,637.2
2533,351,308,3,66.56,199.68
2534,1211,197,2,272.38,544.76
2535,1181,11,3,142.55,427.65
2536,37,330,5,223.81,1119.05
2537,10,467,4,159.7,638.8
2538,583,68,4,296.28,1185.12
2539,76,459,5,165.97,829.85
2540,1881,271,1,145.08,145.08
2541,691,331,1,137.19,137.19
2542,143,241,1,219.59,219.59
2543,1700,411,4,49.7,198.8
2544,1482,155,3,305.07,915.21
2545,650,386,3,321.27,963.81
2546,820,41,5,195.46,977.3
2547,1587,161,4,160.39,641.56
2548,1255,25,4,319.31,1277.24
2549,612,357,4,494.26,1977.04
2550,1011,435,1,333.07,333.07
2551,1727,192,5,133.3,666.5
2552,211,15,2,26.51,53.02
2553,98,423,1,197.38,197.38
2554,285,54,3,14.64,43.92
2555,1765,353,4,123.21,492.84
2556,464,88,1,206.17,206.17
2557,392,371,3,374.65,1123.95
2558,1672,463,5,433.42,2167.1
2559,11,479,1,424.4,424.4
2560,532,453,1,499.3,499.3
2561,227,25,3,319.31,957.93
2562,154,136,3,437.98,1313.94
2563,1409,314,4,475.64,1902.56
2564,553,358,2,482.59,965.18
2565,1895,71,5,168.56,842.8
2566,944,62,2,109.84,219.68
2567,654,442,2,272.41,544.82
2568,1543,300,4,120.54,482.16
2569,1305,229,1,304.92,304.92
2570,1069,271,2,145.08,290.16
2571,1184,245,4,405.06,1620.24
2572,2000,144,3,103.79,311.37
2573,1583,375,4,32.78,131.12
2574,463,48,3,252.79,758.37
2575,1570,152,1,481.45,481.45
2576,723,286,2,281.25,562.5
2577,1351,332,2,147.57,295.14
2578,1424,40,1,341.84,341.84
2579,1991,254,1,143.43,143.43
2580,436,7,2,359.43,718.86
2581,959,420,4,74.19,296.76
2582,385,250,1,235.03,235.03
2583,698,107,5,324.52,1622.6
2584,1560,271,5,145.08,725.4
2585,1759,161,3,160.39,481.17
2586,1452,233,2,471.03,942.06
2587,1737,259,1,240.67,240.67
2588,1873,67,2,15.41,30.82
2589,1878,187,4,401.7,1606.8
2590,1997,232,5,340.29,1701.45
2591,1052,104,4,263.78,1055.12
2592,385,36,3,294.37,883.11
2593,867,85,3,30.04,90.12
2594,1949,446,5,30.94,154.7
2595,1328,53,2,5.28,10.56
2596,945,449,1,298.86,298.86
2597,1526,57,2,43.98,87.96
2598,34,458,4,318.37,1273.48
2599,384,137,1,81.5,81.5
2600,976,339,5,354.18,1770.9
2601,928,181,3,202.83,608.49
2602,243,475,5,458.34,2291.7
2603,173,182,4,345.37,1381.48
2604,435,78,4,328.46,1313.84
2605,1029,221,5,375.77,1878.85
2606,684,28,4,343.88,1375.52
2607,559,190,1,416.13,416.13
2608,101,333,4,19.29,77.16
2609,1500,476,4,147.38,589.52
2610,398,151,2,485.35,970.7
2611,825,91,5,463.63,2318.15
2612,566,272,5,101.09,505.45
2613,1011,266,4,156.78,627.12
2614,224,349,1,78.55,78.55
2615,1324,128,1,9.79,9.79
2616,450,59,1,67.25,67.25
2617,1834,19,5,353.76,1768.8
2618,546,123,1,246.82,246.82
2619,1090,52,3,476.98,1430.94
2620,464,452,5,231.73,1158.65
2621,1433,367,4,338.81,1355.24
2622,803,202,1,452.9,452.9
2623,451,376,3,218.19,654.57
2624,1015,106,2,136.48,272.96
2625,1610,105,3,336.51,1009.53
2626,1305,148,5,387.8,1939.0
2627,590,376,1,218.19,218.19
2628,194,95,5,369.19,1845.95
2629,1860,359,5,482.85,2414.25
2630,977,379,3,194.36,583.08
2631,1747,465,2,414.57,829.14
2632,349,162,1,450.52,450.52
2633,342,96,3,160.23,480.69
2634,1843,234,2,298.09,596.18
2635,1971,7,4,359.43,1437.72
2636,877,172,1,239.23,239.23
2637,364,499,3,210.02,630.06
2638,1805,40,2,341.84,683.68
2639,1392,390,1,289.53,289.53
2640,1217,181,4,202.83,811.32
2641,1195,1,4,321.52,1286.08
2642,1789,127,4,223.71,894.84
2643,225,24,1,137.15,137.15
2644,1162,349,3,78.55,235.65
2645,1711,117,5,466.22,2331.1
2646,1031,86,2,12.31,24.62
2647,1588,49,1,456.75,456.75
2648,624,412,3,135.91,407.73
2649,927,252,3,426.22,1278.66
2650,1118,132,4,25.71,102.84
2651,520,187,4,401.7,1606.8
2652,28,424,3,474.94,1424.82
2653,617,364,3,237.4,712.2
2654,1826,266,5,156.78,783.9
2655,992,58,3,39.26,117.78
2656,1405,266,1,156.78,156.78
2657,303,211,2,86.7,173.4
2658,1351,73,3,271.92,815.76
2659,1020,16,2,66.79,133.58
2660,1183,380,4,456.85,1827.4
2661,737,106,1,136.48,136.48
2662,397,472,4,478.53,1914.12
2663,1309,56,3,33.67,101.01
2664,1797,321,5,84.61,423.05
2665,1842,468,4,477.03,1908.12
2666,1963,449,5,298.86,1494.3
2667,359,136,3,437.98,1313.94
2668,1819,170,4,329.08,1316.32
2669,1207,214,3,284.37,853.11
2670,634,98,1,33.16,33.16
2671,1187,267,3,362.04,1086.12
2672,1709,314,1,475.64,475.64
2673,888,408,4,378.3,1513.2
2674,1161,496,3,378.45,1135.35
2675,591,57,1,43.98,43.98
2676,1022,475,2,458.34,916.68
2677,956,349,2,78.55,157.1
2678,1072,495,3,442.25,1326.75
2679,1278,286,2,281.25,562.5
2680,622,250,3,235.03,705.09
2681,133,410,3,423.64,1270.92
2682,32,233,1,471.03,471.03
2683,446,145,5,156.07,780.35
2684,253,28,4,343.88,1375.52
2685,627,3,4,369.55,1478.2
2686,722,339,1,354.18,354.18
2687,103,129,2,442.14,884.28
2688,718,450,3,114.67,344.01
2689,1609,440,5,388.31,1941.55
2690,1363,491,5,374.33,1871.65
2691,318,489,1,203.39,203.39
2692,1461,139,2,209.09,418.18
2693,1502,101,4,64.34,257.36
2694,1199,471,1,69.41,69.41
2695,596,113,1,146.07,146.07
2696,970,478,3,81.59,244.77
2697,510,416,4,311.68,1246.72
2698,866,205,1,377.97,377.97
2699,1829,134,3,182.12,546.36
2700,1223,160,2,218.49,436.98
2701,1155,224,3,20.36,61.08
2702,1648,297,2,298.94,597.88
2703,1400,394,2,452.56,905.12
2704,513,70,4,38.36,153.44
2705,1136,103,3,45.58,136.74
2706,625,44,3,442.97,1328.91
2707,1161,475,4,458.34,1833.36
2708,1118,94,4,151.87,607.48
2709,1603,449,4,298.86,1195.44
2710,197,71,5,168.56,842.8
2711,906,356,3,457.15,1371.45
2712,1032,479,3,424.4,1273.2
2713,960,182,4,345.37,1381.48
2714,956,216,4,233.54,934.16
2715,945,15,5,26.51,132.55
2716,55,491,4,374.33,1497.32
2717,182,387,2,128.8,257.6
2718,1260,465,3,414.57,1243.71
2719,1612,125,5,6.76,33.8
2720,1049,192,2,133.3,266.6
2721,1272,279,5,237.35,1186.75
2722,1798,151,1,485.35,485.35
2723,1547,433,4,202.08,808.32
2724,258,207,1,303.61,303.61
2725,948,414,5,193.61,968.05
2726,943,430,1,475.52,475.52
2727,174,29,3,411.79,1235.37
2728,1700,333,1,19.29,19.29
2729,683,305,1,75.41,75.41
2730,1684,149,5,257.16,1285.8
2731,987,354,3,428.73,1286.19
2732,1771,32,1,329.44,329.44
2733,1517,300,5,120.54,602.7
2734,1515,368,1,477.3,477.3
2735,1437,105,5,336.51,1682.55
2736,296,288,4,388.97,1555.88
2737,280,115,2,492.01,984.02
2738,617,322,3,250.26,750.78
2739,1473,480,1,280.35,280.35
2740,1650,249,5,441.41,2207.05
2741,1409,103,1,45.58,45.58
2742,138,1,2,321.52,643.04
2743,1237,451,1,364.99,364.99
2744,1065,50,2,321.28,642.56
2745,419,54,4,14.64,58.56
2746,51,427,5,247.23,1236.15
2747,909,201,1,35.82,35.82
2748,1897,63,3,366.32,1098.96
2749,829,248,2,426.6,853.2
2750,1680,121,5,360.22,1801.1
2751,534,421,5,497.98,2489.9
2752,1396,225,5,420.42,2102.1
2753,253,222,2,178.23,356.46
2754,1303,12,2,382.93,765.86
2755,291,420,2,74.19,148.38
2756,350,262,5,333.66,1668.3
2757,411,244,4,263.26,1053.04
2758,594,149,1,257.16,257.16
2759,1965,302,4,402.93,1611.72
2760,753,342,3,99.35,298.05
2761,802,198,1,119.47,119.47
2762,951,214,4,284.37,1137.48
2763,304,15,3,26.51,79.53
2764,937,62,5,109.84,549.2
2765,798,6,5,303.0,1515.0
2766,621,18,5,431.54,2157.7
2767,911,22,3,142.6,427.8
2768,1972,72,4,142.85,571.4
2769,1808,371,4,374.65,1498.6
2770,568,5,2,51.38,102.76
2771,733,257,5,124.47,622.35
2772,432,179,5,210.15,1050.75
2773,800,263,1,278.97,278.97
2774,358,336,2,51.14,102.28
2775,721,336,5,51.14,255.7
2776,695,236,2,343.71,687.42
2777,571,402,3,210.67,632.01
2778,1892,202,1,452.9,452.9
2779,1877,430,4,475.52,1902.08
2780,772,493,4,188.18,752.72
2781,1241,338,2,466.66,933.32
2782,1180,363,5,329.12,1645.6
2783,1589,338,5,466.66,2333.3
2784,531,67,3,15.41,46.23
2785,1206,490,5,318.42,1592.1
2786,713,300,5,120.54,602.7
2787,1700,207,1,303.61,303.61
2788,93,16,2,66.79,133.58
2789,475,50,1,321.28,321.28
2790,1023,479,4,424.4,1697.6
2791,663,390,2,289.53,579.06
2792,1581,414,2,193.61,387.22
2793,216,461,2,217.95,435.9
2794,1492,457,4,37.51,150.04
2795,1548,499,4,210.02,840.08
2796,1890,33,1,457.7,457.7
2797,1254,129,1,442.14,442.14
2798,77,434,1,65.47,65.47
2799,905,391,3,489.08,1467.24
2800,1243,324,1,48.59,48.59
2801,1892,90,3,192.59,577.77
2802,221,358,4,482.59,1930.36
2803,774,69,5,355.38,1776.9
2804,1140,103,2,45.58,91.16
2805,518,252,4,426.22,1704.88
2806,1391,147,2,167.49,334.98
2807,413,380,2,456.85,913.7
2808,889,417,5,458.05,2290.25
2809,1657,405,2,86.45,172.9
2810,177,299,1,430.51,430.51
2811,1289,492,1,212.82,212.82
2812,417,18,2,431.54,863.08
2813,1830,3,3,369.55,1108.65
2814,1586,209,5,19.37,96.85
2815,1120,443,1,332.22,332.22
2816,698,95,5,369.19,1845.95
2817,1017,98,2,33.16,66.32
2818,1169,424,4,474.94,1899.76
2819,1026,181,3,202.83,608.49
2820,1267,461,5,217.95,1089.75
2821,1748,71,1,168.56,168.56
2822,899,219,4,377.24,1508.96
2823,1790,37,5,184.19,920.95
2824,161,66,5,127.71,638.55
2825,611,52,1,476.98,476.98
2826,1022,119,1,445.41,445.41
2827,1232,277,3,434.89,1304.67
2828,47,115,3,492.01,1476.03
2829,1889,425,3,295.73,887.19
2830,800,361,3,265.35,796.05
2831,140,447,2,61.26,122.52
2832,1983,148,1,387.8,387.8
2833,1095,295,2,91.04,182.08
2834,1748,266,5,156.78,783.9
2835,1025,160,4,218.49,873.96
2836,1267,30,5,137.53,687.65
2837,1429,457,1,37.51,37.51
2838,1194,242,3,446.33,1338.99
2839,1338,16,1,66.79,66.79
2840,693,216,3,233.54,700.62
2841,411,172,1,239.23,239.23
2842,286,105,5,336.51,1682.55
2843,1673,376,3,218.19,654.57
2844,1893,388,1,499.69,499.69
2845,483,253,1,110.0,110.0
2846,1650,486,5,94.31,471.55
2847,1853,313,1,50.21,50.21
2848,709,37,4,184.19,736.76
2849,1226,379,5,194.36,971.8
2850,1904,42,5,266.91,1334.55
2851,981,485,2,306.45,612.9
2852,555,371,1,374.65,374.65
2853,214,19,4,353.76,1415.04
2854,1040,116,3,335.59,1006.77
2855,884,245,3,405.06,1215.18
2856,1601,436,2,15.57,31.14
2857,44,477,1,56.28,56.28
2858,54,397,2,129.06,258.12
2859,1095,312,4,164.55,658.2
2860,1397,351,1,274.0,274.0
2861,1132,247,1,366.86,366.86
2862,793,393,4,305.17,1220.68
2863,1425,65,4,450.31,1801.24
2864,1437,219,5,377.24,1886.2
2865,283,60,4,277.15,1108.6
2866,242,460,5,150.97,754.85
2867,1851,189,3,408.43,1225.29
2868,397,176,4,158.66,634.64
2869,1881,30,2,137.53,275.06
2870,476,48,5,252.79,1263.95
2871,21,117,4,466.22,1864.88
2872,1531,386,5,321.27,1606.35
2873,1164,24,1,137.15,137.15
2874,1789,369,2,272.8,545.6
2875,1665,30,1,137.53,137.53
2876,117,65,4,450.31,1801.24
2877,370,145,1,156.07,156.07
2878,644,180,5,360.58,1802.9
2879,1342,456,2,44.99,89.98
2880,599,67,5,15.41,77.05
2881,815,246,1,244.33,244.33
2882,1345,40,1,341.84,341.84
2883,513,481,5,142.89,714.45
2884,422,254,3,143.43,430.29
2885,1839,469,2,50.16,100.32
2886,909,366,3,44.76,134.28
2887,1929,188,5,299.75,1498.75
2888,600,445,2,165.27,330.54
2889,1079,458,3,318.37,955.11
2890,654,358,5,482.59,2412.95
2891,1032,54,1,14.64,14.64
2892,710,462,4,329.08,1316.32
2893,1445,487,5,173.21,866.05
2894,996,144,1,103.79,103.79
2895,417,467,2,159.7,319.4
2896,1724,500,5,258.61,1293.05
2897,473,157,5,131.09,655.45
2898,432,63,3,366.32,1098.96
2899,1485,418,2,36.29,72.58
2900,74,121,4,360.22,1440.88
2901,1332,392,4,9.01,36.04
2902,1952,59,1,67.25,67.25
2903,1022,429,1,188.41,188.41
2904,554,143,5,436.72,2183.6
2905,787,154,1,365.63,365.63
2906,123,143,5,436.72,2183.6
2907,787,254,1,143.43,143.43
2908,1767,196,4,139.5,558.0
2909,910,23,2,188.24,376.48
2910,422,195,2,43.35,86.7
2911,1352,221,5,375.77,1878.85
2912,108,339,3,354.18,1062.54
2913,65,278,3,437.0,1311.0
2914,1920,14,5,175.26,876.3
2915,1546,458,3,318.37,955.11
2916,1890,425,3,295.73,887.19
2917,1660,386,5,321.27,1606.35
2918,444,388,1,499.69,499.69
2919,699,372,5,381.38,1906.9
2920,889,444,4,12.36,49.44
2921,1603,374,1,19.33,19.33
2922,1654,56,5,33.67,168.35
2923,795,488,3,435.58,1306.74
2924,1759,481,5,142.89,714.45
2925,950,218,5,166.79,833.95
2926,1473,291,5,286.47,1432.35
2927,533,84,4,404.97,1619.88
2928,958,382,2,131.39,262.78
2929,271,465,1,414.57,414.57
2930,575,410,3,423.64,1270.92
2931,176,128,5,9.79,48.95
2932,606,173,5,46.97,234.85
2933,809,20,5,117.81,589.05
2934,562,186,3,424.93,1274.79
2935,1351,129,5,442.14,2210.7
2936,26,64,3,159.3,477.9
2937,1165,339,3,354.18,1062.54
2938,1713,136,2,437.98,875.96
2939,909,237,1,492.0,492.0
2940,901,5,4,51.38,205.52
2941,76,495,3,442.25,1326.75
2942,984,327,5,435.34,2176.7
2943,447,210,1,341.18,341.18
2944,1187,481,1,142.89,142.89
2945,567,460,5,150.97,754.85
2946,1130,161,1,160.39,160.39
2947,903,93,3,360.61,1081.83
2948,1569,403,3,394.32,1182.96
2949,532,445,4,165.27,661.08
2950,261,117,2,466.22,932.44
2951,301,447,5,61.26,306.3
2952,1344,26,2,126.18,252.36
2953,235,336,1,51.14,51.14
2954,378,351,5,274.0,1370.0
2955,1763,226,5,123.08,615.4
2956,650,22,5,142.6,713.0
2957,1470,117,1,466.22,466.22
2958,1950,366,3,44.76,134.28
2959,1998,132,1,25.71,25.71
2960,1390,433,3,202.08,606.24
2961,1107,368,1,477.3,477.3
2962,1230,121,3,360.22,1080.66
2963,224,40,5,341.84,1709.2
2964,909,58,5,39.26,196.3
2965,159,122,2,318.95,637.9
2966,668,293,3,382.55,1147.65
2967,1699,422,4,121.23,484.92
2968,147,329,4,313.2,1252.8
2969,1794,145,2,156.07,312.14
2970,51,168,5,417.69,2088.45
2971,1615,185,3,29.86,89.58
2972,1998,209,3,19.37,58.11
2973,964,483,3,384.88,1154.64
2974,1274,16,2,66.79,133.58
2975,755,23,3,188.24,564.72
2976,1906,77,5,208.5,1042.5
2977,53,55,5,492.73,2463.65
2978,434,414,3,193.61,580.83
2979,1047,367,5,338.81,1694.05
2980,1605,298,3,119.58,358.74
2981,1925,111,4,136.27,545.08
2982,1702,299,1,430.51,430.51
2983,1346,372,2,381.38,762.76
2984,781,391,1,489.08,489.08
2985,1957,40,2,341.84,683.68
2986,1158,258,5,279.81,1399.05
2987,1291,281,4,470.83,1883.32
2988,1104,376,1,218.19,218.19
2989,1736,450,5,114.67,573.35
2990,1635,27,5,138.62,693.1
2991,968,338,5,466.66,2333.3
2992,1066,226,3,123.08,369.24
2993,552,100,5,38.64,193.2
2994,601,467,2,159.7,319.4
2995,674,125,3,6.76,20.28
2996,473,234,3,298.09,894.27
2997,1533,498,1,214.89,214.89
2998,1420,124,4,318.97,1275.88
2999,1501,491,4,374.33,1497.32
3000,742,41,3,195.46,586.38
3001,1148,259,1,240.67,240.67
3002,1874,186,4,424.93,1699.72
3003,1240,118,4,439.67,1758.68
3004,1611,215,2,323.16,646.32
3005,1167,424,2,474.94,949.88
3006,1896,276,2,350.22,700.44
3007,1591,466,4,366.16,1464.64
3008,1381,300,2,120.54,241.08
3009,1241,134,3,182.12,546.36
3010,700,161,1,160.39,160.39
3011,167,210,4,341.18,1364.72
3012,1035,76,5,331.2,1656.0
3013,1013,324,2,48.59,97.18
3014,1843,93,4,360.61,1442.44
3015,32,86,1,12.31,12.31
3016,858,135,5,55.88,279.4
3017,1457,477,4,56.28,225.12
3018,1522,52,2,476.98,953.96
3019,1781,18,4,431.54,1726.16
3020,50,354,2,428.73,857.46
3021,150,68,5,296.28,1481.4
3022,1776,272,4,101.09,404.36
3023,1852,217,3,192.66,577.98
3024,262,206,5,375.02,1875.1
3025,495,365,3,313.51,940.53
3026,244,173,3,46.97,140.91
3027,1212,312,5,164.55,822.75
3028,221,370,1,121.21,121.21
3029,152,379,3,194.36,583.08
3030,1946,230,4,410.55,1642.2
3031,1292,231,4,291.45,1165.8
3032,593,388,4,499.69,1998.76
3033,1434,69,2,355.38,710.76
3034,1483,393,5,305.17,1525.85
3035,1877,420,5,74.19,370.95
3036,172,78,1,328.46,328.46
3037,1216,304,3,78.75,236.25
3038,1381,333,4,19.29,77.16
3039,777,165,4,99.96,399.84
3040,362,261,5,114.69,573.45
3041,573,484,1,339.11,339.11
3042,476,153,4,58.66,234.64
3043,699,25,5,319.31,1596.55
3044,1061,460,5,150.97,754.85
3045,1188,261,4,114.69,458.76
3046,585,166,4,375.33,1501.32
3047,653,388,2,499.69,999.38
3048,1953,74,1,238.97,238.97
3049,1668,484,2,339.11,678.22
3050,882,266,3,156.78,470.34
3051,1178,451,5,364.99,1824.95
3052,644,51,3,80.66,241.98
3053,584,85,1,30.04,30.04
3054,590,141,4,336.6,1346.4
3055,899,115,2,492.01,984.02
3056,591,481,3,142.89,428.67
3057,1242,386,1,321.27,321.27
3058,1894,119,3,445.41,1336.23
3059,289,50,2,321.28,642.56
3060,1131,430,5,475.52,2377.6
3061,1546,87,1,378.01,378.01
3062,1226,463,1,433.42,433.42
3063,1966,457,5,37.51,187.55
3064,1102,410,2,423.64,847.28
3065,14,251,1,192.6,192.6
3066,757,105,3,336.51,1009.53
3067,1929,486,5,94.31,471.55
3068,874,375,4,32.78,131.12
3069,1067,65,4,450.31,1801.24
3070,605,471,1,69.41,69.41
3071,1467,362,1,362.61,362.61
3072,911,456,4,44.99,179.96
3073,1011,135,1,55.88,55.88
3074,1771,71,3,168.56,505.68
3075,1499,343,1,374.41,374.41
3076,1984,182,1,345.37,345.37
3077,1525,407,2,62.01,124.02
3078,1490,39,3,59.28,177.84
3079,321,260,3,397.5,1192.5
3080,566,233,5,471.03,2355.15
3081,1377,398,1,53.1,53.1
3082,1448,353,3,123.21,369.63
3083,1828,474,1,437.44,437.44
3084,888,52,5,476.98,2384.9
3085,651,98,5,33.16,165.8
3086,1354,429,1,188.41,188.41
3087,1944,325,1,62.38,62.38
3088,504,71,5,168.56,842.8
3089,771,447,2,61.26,122.52
3090,1380,101,3,64.34,193.02
3091,963,78,4,328.46,1313.84
3092,1667,96,4,160.23,640.92
3093,579,68,2,296.28,592.56
3094,1301,449,1,298.86,298.86
3095,1948,265,2,179.15,358.3
3096,7,223,1,478.86,478.86
3097,1005,286,5,281.25,1406.25
3098,428,364,2,237.4,474.8
3099,80,215,3,323.16,969.48
3100,1257,195,5,43.35,216.75
3101,481,327,3,435.34,1306.02
3102,992,272,2,101.09,202.18
3103,1798,154,2,365.63,731.26
3104,1793,150,4,469.92,1879.68
3105,1004,408,4,378.3,1513.2
3106,1225,183,5,215.45,1077.25
3107,986,152,1,481.45,481.45
3108,449,58,3,39.26,117.78
3109,860,497,4,45.38,181.52
3110,667,127,4,223.71,894.84
3111,238,91,4,463.63,1854.52
3112,1959,164,1,350.12,350.12
3113,712,357,4,494.26,1977.04
3114,1444,66,4,127.71,510.84
3115,1721,413,4,187.45,749.8
3116,1231,211,2,86.7,173.4
3117,60,149,3,257.16,771.48
3118,1040,111,4,136.27,545.08
3119,125,288,3,388.97,1166.91
3120,536,346,3,411.17,1233.51
3121,843,201,4,35.82,143.28
3122,871,205,3,377.97,1133.91
3123,1869,28,3,343.88,1031.64
3124,995,373,2,87.35,174.7
3125,696,326,1,259.73,259.73
3126,632,230,4,410.55,1642.2
3127,454,294,2,331.91,663.82
3128,1098,106,1,136.48,136.48
3129,1942,496,5,378.45,1892.25
3130,1251,169,2,109.04,218.08
3131,1239,277,1,434.89,434.89
3132,1947,370,1,121.21,121.21
3133,1644,195,1,43.35,43.35
3134,1599,361,3,265.35,796.05
3135,1869,181,5,202.83,1014.15
3136,130,336,1,51.14,51.14
3137,1063,108,3,464.86,1394.58
3138,1097,102,2,291.56,583.12
3139,1717,275,4,487.28,1949.12
3140,1761,368,2,477.3,954.6
3141,595,411,2,49.7,99.4
3142,1866,192,3,133.3,399.9
3143,847,111,5,136.27,681.35
3144,1502,128,1,9.79,9.79
3145,74,433,1,202.08,202.08
3146,1547,482,5,217.41,1087.05
3147,210,257,4,124.47,497.88
3148,1621,249,1,441.41,441.41
3149,322,145,3,156.07,468.21
3150,50,118,2,439.67,879.34
3151,70,140,1,462.62,462.62
3152,1666,402,4,210.67,842.68
3153,1343,206,2,375.02,750.04
3154,1676,380,3,456.85,1370.55
3155,1766,44,1,442.97,442.97
3156,152,259,4,240.67,962.68
3157,42,8,5,114.12,570.6
3158,1239,471,2,69.41,138.82
3159,196,377,5,208.97,1044.85
3160,1624,201,2,35.82,71.64
3161,1703,311,3,301.03,903.09
3162,1608,166,4,375.33,1501.32
3163,1050,381,1,233.27,233.27
3164,619,141,4,336.6,1346.4
3165,416,52,3,476.98,1430.94
3166,1986,336,5,51.14,255.7
3167,966,193,3,320.64,961.92
3168,880,48,2,252.79,505.58
3169,1981,209,5,19.37,96.85
3170,571,248,3,426.6,1279.8
3171,1859,360,5,54.68,273.4
3172,1038,126,4,490.0,1960.0
3173,36,255,4,440.65,1762.6
3174,1949,191,5,449.12,2245.6
3175,1464,56,4,33.67,134.68
3176,459,296,1,6.32,6.32
3177,814,395,2,400.44,800.88
3178,916,190,4,416.13,1664.52
3179,1154,56,3,33.67,101.01
3180,681,74,1,238.97,238.97
3181,196,288,2,388.97,777.94
3182,426,443,4,332.22,1328.88
3183,1216,128,1,9.79,9.79
3184,290,207,5,303.61,1518.05
3185,1717,243,5,80.73,403.65
3186,1481,430,5,475.52,2377.6
3187,1558,120,1,139.81,139.81
3188,1572,253,3,110.0,330.0
3189,844,160,3,218.49,655.47
3190,1709,78,1,328.46,328.46
3191,659,353,5,123.21,616.05
3192,1227,209,1,19.37,19.37
